"";"CD_PROGRAMA_IES";"ID_PROJETO";"DFPP";"QMP";"DFCP"
"73098";"42046017005P0";398890;1;1;1
"73099";"42046017005P0";410114;2;5;0,4
"73100";"42046017005P0";410143;2;5;0,4
"73101";"42046017005P0";410210;1;2;0,5
"73102";"42046017005P0";410239;1;2;0,5
"73103";"42046017005P0";410243;1;1;1
"73104";"42046017005P0";411977;1;4;0,25
"73105";"42046017005P0";411990;1;4;0,25
"73106";"42046017005P0";412087;3;6;0,5
"73107";"42046017005P0";412118;1;2;0,5
"73108";"42046017005P0";412145;2;4;0,5
"73109";"42046017005P0";412226;1;2;0,5
"73110";"42046017005P0";412276;1;1;1
"73111";"42046017005P0";412281;1;1;1
"73112";"42046017005P0";412294;1;1;1
"73113";"42046017005P0";412306;1;1;1
"73114";"42046017005P0";412317;1;1;1
"73115";"42046017005P0";412358;1;2;0,5
"73116";"42046017005P0";412372;1;1;1
"73117";"42046017005P0";412552;1;1;1
"73118";"42046017005P0";413075;2;2;1
"73119";"42046017005P0";413108;2;1;2
"73120";"42046017005P0";413134;2;1;2
"73121";"42046017005P0";413143;2;1;2
"73122";"42046017005P0";413193;2;1;2
"73123";"42046017005P0";413223;2;1;2
"73124";"42046017005P0";413227;2;1;2
"73125";"42046017005P0";413252;2;1;2
"73126";"42046017005P0";413292;2;2;1
"73127";"42046017005P0";413310;2;2;1
"73128";"42046017005P0";414267;1;1;1
"73129";"42046017005P0";414302;1;1;1
"73130";"42046017005P0";414486;3;2;1,5
"73131";"42046017005P0";414500;1;1;1
"73132";"42046017005P0";414525;3;2;1,5
"73133";"42046017005P0";414530;1;1;1
"73134";"42046017005P0";415048;1;1;1
"73135";"42046017006P6";227306;7;10;0,7
"73136";"42046017006P6";227309;2;2;1
"73137";"42046017006P6";298157;3;4;0,75
"73138";"42046017006P6";350479;2;3;0,666666666666667
"73139";"42046017006P6";360873;1;1;1
"73140";"42046017006P6";403836;2;3;0,666666666666667
"73141";"42046017006P6";404038;1;1;1
"73142";"42046017006P6";404052;1;1;1
"73143";"42046017006P6";404151;2;2;1
"73144";"42046017006P6";405730;2;2;1
"73145";"42046017006P6";417249;1;1;1
"73146";"42046017006P6";417300;1;1;1
"73147";"42046017006P6";417308;1;1;1
"73148";"42046017006P6";422901;1;1;1
"73149";"42046017006P6";422962;1;1;1
"73150";"42046017006P6";423790;1;1;1
"73151";"42046017006P6";423791;1;2;0,5
"73152";"42046017007P2";257263;2;2;1
"73153";"42046017007P2";257270;3;3;1
"73154";"42046017007P2";257320;2;2;1
"73155";"42046017007P2";257837;2;2;1
"73156";"42046017007P2";257839;6;5;1,2
"73157";"42046017007P2";258591;3;3;1
"73158";"42046017007P2";258594;3;3;1
"73159";"42046017007P2";260864;3;3;1
"73160";"42046017007P2";260894;1;1;1
"73161";"42046017007P2";264366;1;1;1
"73162";"42046017007P2";264373;1;1;1
"73163";"42046017007P2";264378;2;2;1
"73164";"42046017007P2";264382;2;2;1
"73165";"42046017007P2";264397;1;1;1
"73166";"42046017007P2";264403;2;2;1
"73167";"42046017007P2";264406;2;2;1
"73168";"42046017007P2";292028;3;4;0,75
"73169";"42046017007P2";300403;3;3;1
"73170";"42046017007P2";300476;2;2;1
"73171";"42046017007P2";300509;2;1;2
"73172";"42046017007P2";300546;3;3;1
"73173";"42046017007P2";303140;2;2;1
"73174";"42046017007P2";304104;1;1;1
"73175";"42046017007P2";304130;3;3;1
"73176";"42046017007P2";304134;4;2;2
"73177";"42046017007P2";304540;2;2;1
"73178";"42046017007P2";304572;4;2;2
"73179";"42046017007P2";304588;5;3;1,66666666666667
"73180";"42046017007P2";351643;2;2;1
"73181";"42046017007P2";351677;5;3;1,66666666666667
"73182";"42046017007P2";351678;2;2;1
"73183";"42046017007P2";351680;2;2;1
"73184";"42046017007P2";351681;1;1;1
"73185";"42046017007P2";351682;2;3;0,666666666666667
"73186";"42046017007P2";351683;5;3;1,66666666666667
"73187";"42046017007P2";351684;4;3;1,33333333333333
"73188";"42046017007P2";351686;2;2;1
"73189";"42046017007P2";351687;2;2;1
"73190";"42046017007P2";351694;6;4;1,5
"73191";"42046017007P2";351695;1;1;1
"73192";"42046017007P2";393867;1;1;1
"73193";"42046017007P2";393879;5;5;1
"73194";"42046017007P2";393918;4;2;2
"73195";"42046017007P2";393919;4;2;2
"73196";"42046017007P2";393957;2;2;1
"73197";"42046017007P2";397074;2;2;1
"73198";"42046017008P9";273832;1;1;1
"73199";"42046017008P9";326131;1;1;1
"73200";"42046017008P9";403557;1;1;1
"73201";"42046017008P9";403941;3;2;1,5
"73202";"42046017008P9";403992;1;1;1
"73203";"42046017008P9";404105;7;5;1,4
"73204";"42046017008P9";404127;2;1;2
"73205";"42046017008P9";404158;5;4;1,25
"73206";"42046017008P9";404213;3;2;1,5
"73207";"42046017009P5";296745;3;1;3
"73208";"42046017009P5";393344;3;3;1
"73209";"42046017009P5";393345;1;1;1
"73210";"42046017009P5";393388;1;1;1
"73211";"42046017009P5";393396;3;3;1
"73212";"42046017009P5";393400;1;2;0,5
"73213";"42046017009P5";393410;6;6;1
"73214";"42046017009P5";393528;2;2;1
"73215";"42046017009P5";393568;2;1;2
"73216";"42046017009P5";393569;3;1;3
"73217";"42046017009P5";393571;2;2;1
"73218";"42046017009P5";393598;7;6;1,16666666666667
"73219";"42046017009P5";393599;2;1;2
"73220";"42046017009P5";393728;4;2;2
"73221";"42046017009P5";393750;1;1;1
"73222";"42046017009P5";393898;3;1;3
"73223";"42046017009P5";393910;4;2;2
"73224";"42046017009P5";393912;3;1;3
"73225";"42046017009P5";399457;3;3;1
"73226";"42046017009P5";399524;1;1;1
"73227";"42046017009P5";399699;1;1;1
"73228";"42046017010P3";323979;1;1;1
"73229";"42046017010P3";324000;1;1;1
"73230";"42046017010P3";324114;1;1;1
"73231";"42046017010P3";324129;1;1;1
"73232";"42046017010P3";324254;1;2;0,5
"73233";"42046017010P3";324261;2;2;1
"73234";"42046017010P3";325840;1;1;1
"73235";"42046017010P3";361150;1;1;1
"73236";"42046017010P3";380097;1;1;1
"73237";"42046017010P3";424527;1;1;1
"73238";"42046017010P3";424548;1;1;1
"73239";"42046017010P3";424555;1;1;1
"73240";"42046017011P0";394082;1;1;1
"73241";"42046017011P0";394083;1;1;1
"73242";"42046017011P0";394095;1;1;1
"73243";"42046017011P0";394096;1;1;1
"73244";"42046017011P0";394103;2;2;1
"73245";"42046017011P0";394114;1;1;1
"73246";"42046017011P0";394115;1;1;1
"73247";"42046017011P0";394117;2;2;1
"73248";"42046017012P6";386393;3;3;1
"73249";"42046017012P6";386394;3;3;1
"73250";"42046017012P6";422387;2;1;2
"73251";"42046017012P6";422391;6;5;1,2
"73252";"42046017012P6";422418;4;2;2
"73253";"42046017012P6";422484;1;1;1
"73254";"42046017012P6";422517;1;1;1
"73255";"42046017012P6";422520;1;1;1
"73256";"42046017012P6";422523;1;1;1
"73257";"42046017012P6";422525;1;1;1
"73258";"42046017012P6";422540;1;1;1
"73259";"42046017012P6";422616;1;1;1
"73260";"42051010001P4";261116;1;2;0,5
"73261";"42051010001P4";266804;1;2;0,5
"73262";"42051010001P4";267413;2;1;2
"73263";"42051010001P4";267999;3;2;1,5
"73264";"42051010001P4";280109;1;1;1
"73265";"42051010001P4";286399;1;1;1
"73266";"42051010001P4";314451;1;2;0,5
"73267";"42051010001P4";319266;3;2;1,5
"73268";"42051010001P4";319419;4;4;1
"73269";"42051010001P4";320108;1;1;1
"73270";"42051010001P4";323936;2;4;0,5
"73271";"42051010001P4";328020;2;2;1
"73272";"42051010001P4";328025;1;1;1
"73273";"42051010001P4";357600;1;2;0,5
"73274";"42051010001P4";357605;1;2;0,5
"73275";"42051010001P4";357635;2;4;0,5
"73276";"42051010001P4";357639;3;2;1,5
"73277";"42051010001P4";357645;2;3;0,666666666666667
"73278";"42051010001P4";357668;2;4;0,5
"73279";"42051010001P4";357669;2;3;0,666666666666667
"73280";"42051010001P4";357671;4;3;1,33333333333333
"73281";"42051010001P4";362280;4;5;0,8
"73282";"42051010001P4";362761;2;3;0,666666666666667
"73283";"42051010001P4";407627;1;1;1
"73284";"42051010001P4";407781;2;3;0,666666666666667
"73285";"42051010001P4";407824;4;4;1
"73286";"42051010001P4";407987;2;3;0,666666666666667
"73287";"42051010001P4";408021;2;2;1
"73288";"42051010002P0";303587;3;2;1,5
"73289";"42051010002P0";303589;1;1;1
"73290";"42051010002P0";303847;1;1;1
"73291";"42051010002P0";303849;2;2;1
"73292";"42051010002P0";303908;1;1;1
"73293";"42051010002P0";341276;2;1;2
"73294";"42051010002P0";341277;2;1;2
"73295";"42051010002P0";341292;2;2;1
"73296";"42051010002P0";345249;3;2;1,5
"73297";"42051010002P0";354915;2;2;1
"73298";"42051010002P0";385399;2;2;1
"73299";"42051010003P7";419935;2;2;1
"73300";"42051010003P7";419957;2;2;1
"73301";"42051010003P7";419991;3;3;1
"73302";"42051010003P7";420005;2;2;1
"73303";"42051010003P7";420032;2;3;0,666666666666667
"73304";"42051010003P7";420088;8;5;1,6
"73305";"42051010003P7";420125;6;3;2
"73306";"42051010003P7";421173;3;3;1
"73307";"42051010003P7";421200;1;1;1
"73308";"42051010003P7";421260;1;1;1
"73309";"42051010003P7";422650;7;4;1,75
"73310";"42051010003P7";423415;3;4;0,75
"73311";"42051010003P7";423635;1;1;1
"73312";"42051010003P7";423810;8;4;2
"73313";"42051010003P7";423822;8;5;1,6
"73314";"42057019001P2";281662;1;1;1
"73315";"42057019001P2";284406;1;1;1
"73316";"42057019001P2";284458;1;1;1
"73317";"42057019001P2";285400;1;1;1
"73318";"42057019001P2";286445;1;1;1
"73319";"42057019001P2";286471;1;1;1
"73320";"42057019001P2";290275;1;1;1
"73321";"42057019001P2";301772;1;1;1
"73322";"42057019001P2";329937;1;1;1
"73323";"42057019001P2";362396;1;1;1
"73324";"42057019001P2";362437;2;1;2
"73325";"42057019001P2";362480;1;1;1
"73326";"42057019001P2";362525;1;1;1
"73327";"42057019001P2";386457;1;1;1
"73328";"42057019001P2";402959;2;2;1
"73329";"42057019001P2";403035;2;2;1
"73330";"42057019001P2";403081;3;3;1
"73331";"42057019001P2";403097;1;1;1
"73332";"42070007001P6";381793;3;3;1
"73333";"42070007001P6";381804;24;3;8
"73334";"42070007001P6";381806;2;2;1
"73335";"42070007001P6";381813;1;1;1
"73336";"42070007001P6";381821;24;2;12
"73337";"42070007001P6";381827;2;2;1
"73338";"42070007001P6";381839;1;1;1
"73339";"42070007001P6";381905;1;1;1
"73340";"42070007001P6";381928;1;1;1
"73341";"42070007001P6";381947;1;1;1
"73342";"42070007001P6";381979;1;1;1
"73343";"42070007001P6";381985;1;1;1
"73344";"42070007001P6";382064;25;3;8,33333333333333
"73345";"42070007002P2";413234;1;1;1
"73346";"42070007002P2";413255;24;2;12
"73347";"42070007002P2";413307;2;1;2
"73348";"42070007002P2";413345;2;2;1
"73349";"42070007002P2";413355;24;2;12
"73350";"42070007002P2";413356;2;2;1
"73351";"42070007002P2";413358;1;1;1
"73352";"42070007002P2";413361;2;1;2
"73353";"42070007002P2";413362;24;2;12
"73354";"42070007002P2";413368;2;1;2
"73355";"42070007002P2";413372;24;2;12
"73356";"42070007002P2";413379;1;1;1
"73357";"42070007002P2";413380;1;1;1
"73358";"42070007002P2";413381;1;1;1
"73359";"42070007002P2";413386;3;3;1
"73360";"42070007002P2";413393;24;3;8
"73361";"42070007002P2";413396;1;1;1
"73362";"42070007002P2";413398;1;1;1
"73363";"42070007002P2";413403;1;1;1
"73364";"42070007002P2";413404;2;2;1
"73365";"42070007002P2";413405;1;1;1
"73366";"42070007002P2";413411;1;1;1
"73367";"43001009001P2";384613;1;1;1
"73368";"43001009001P2";384614;2;2;1
"73369";"43001009001P2";399565;2;2;1
"73370";"43001009001P2";399601;1;2;0,5
"73371";"43001009001P2";399611;1;1;1
"73372";"43001009001P2";399616;1;1;1
"73373";"43001009001P2";399712;1;1;1
"73374";"43001009001P2";399715;2;2;1
"73375";"43001009001P2";399730;2;2;1
"73376";"43001009001P2";399756;2;2;1
"73377";"43001009001P2";399765;2;2;1
"73378";"43001009001P2";399768;1;1;1
"73379";"43001009001P2";399788;1;2;0,5
"73380";"43001009001P2";399803;1;1;1
"73381";"43001009001P2";399832;1;1;1
"73382";"43001009001P2";399852;1;2;0,5
"73383";"43001009001P2";399855;2;2;1
"73384";"43001009001P2";399859;1;1;1
"73385";"43001009001P2";399863;1;2;0,5
"73386";"43001009001P2";400707;3;5;0,6
"73387";"43001009001P2";401067;1;1;1
"73388";"43001009001P2";423625;2;2;1
"73389";"43001009001P2";423628;1;1;1
"73390";"43002005001P9";424147;1;1;1
"73391";"43002005001P9";424246;1;1;1
"73392";"43002005001P9";424256;1;1;1
"73393";"43002005001P9";424272;1;1;1
"73394";"43002005001P9";424295;2;1;2
"73395";"43002005001P9";424300;1;1;1
"73396";"43002005001P9";424302;1;1;1
"73397";"43002005001P9";424306;2;2;1
"73398";"43002005001P9";424312;1;1;1
"73399";"43002005001P9";424959;2;1;2
"73400";"43002005001P9";424967;3;2;1,5
"73401";"43002005001P9";424985;2;1;2
"73402";"43002005001P9";424991;3;3;1
"73403";"50001019001P8";243822;3;6;0,5
"73404";"50001019001P8";243899;3;2;1,5
"73405";"50001019001P8";243911;1;1;1
"73406";"50001019001P8";243921;1;1;1
"73407";"50001019001P8";244128;1;3;0,333333333333333
"73408";"50001019001P8";244171;5;7;0,714285714285714
"73409";"50001019001P8";244193;3;3;1
"73410";"50001019001P8";244201;4;5;0,8
"73411";"50001019001P8";250197;2;2;1
"73412";"50001019001P8";252374;1;1;1
"73413";"50001019001P8";252394;1;1;1
"73414";"50001019001P8";308907;2;3;0,666666666666667
"73415";"50001019001P8";308908;4;4;1
"73416";"50001019001P8";308919;1;1;1
"73417";"50001019001P8";308949;1;1;1
"73418";"50001019001P8";308953;4;4;1
"73419";"50001019001P8";309246;3;4;0,75
"73420";"50001019001P8";309247;1;1;1
"73421";"50001019001P8";309788;2;1;2
"73422";"50001019001P8";310960;3;3;1
"73423";"50001019001P8";311229;2;1;2
"73424";"50001019001P8";340164;4;3;1,33333333333333
"73425";"50001019001P8";340400;3;3;1
"73426";"50001019001P8";340591;4;4;1
"73427";"50001019001P8";340976;2;1;2
"73428";"50001019001P8";340997;1;1;1
"73429";"50001019001P8";343702;5;3;1,66666666666667
"73430";"50001019001P8";381014;2;2;1
"73431";"50001019001P8";381112;1;2;0,5
"73432";"50001019001P8";390933;3;3;1
"73433";"50001019001P8";394890;6;6;1
"73434";"50001019001P8";395863;2;2;1
"73435";"50001019001P8";396463;2;6;0,333333333333333
"73436";"50001019001P8";396515;2;2;1
"73437";"50001019001P8";396762;4;4;1
"73438";"50001019001P8";397262;2;2;1
"73439";"50001019001P8";397286;4;3;1,33333333333333
"73440";"50001019001P8";397356;4;7;0,571428571428571
"73441";"50001019002P4";239915;1;1;1
"73442";"50001019002P4";240163;1;1;1
"73443";"50001019002P4";240169;1;1;1
"73444";"50001019002P4";240527;2;2;1
"73445";"50001019002P4";327269;1;1;1
"73446";"50001019002P4";327990;3;3;1
"73447";"50001019002P4";327994;3;3;1
"73448";"50001019002P4";328546;1;1;1
"73449";"50001019002P4";328571;1;1;1
"73450";"50001019002P4";331708;1;1;1
"73451";"50001019002P4";349019;1;1;1
"73452";"50001019002P4";349983;4;4;1
"73453";"50001019002P4";363711;2;2;1
"73454";"50001019002P4";363743;2;2;1
"73455";"50001019002P4";363775;2;2;1
"73456";"50001019002P4";363793;1;1;1
"73457";"50001019002P4";363794;2;2;1
"73458";"50001019002P4";363812;1;1;1
"73459";"50001019002P4";366784;1;2;0,5
"73460";"50001019002P4";366796;2;3;0,666666666666667
"73461";"50001019002P4";366852;1;1;1
"73462";"50001019002P4";376497;1;1;1
"73463";"50001019002P4";415432;2;1;2
"73464";"50001019002P4";415768;1;1;1
"73465";"50001019002P4";415779;1;1;1
"73466";"50001019002P4";415859;1;1;1
"73467";"50001019002P4";415876;1;2;0,5
"73468";"50001019003P0";302259;1;1;1
"73469";"50001019003P0";302556;1;1;1
"73470";"50001019003P0";307597;2;3;0,666666666666667
"73471";"50001019003P0";307628;1;2;0,5
"73472";"50001019003P0";309601;1;1;1
"73473";"50001019003P0";360433;3;3;1
"73474";"50001019003P0";360454;1;1;1
"73475";"50001019003P0";360455;2;2;1
"73476";"50001019003P0";394508;2;2;1
"73477";"50001019003P0";394528;1;1;1
"73478";"50001019003P0";394540;1;1;1
"73479";"50001019003P0";394543;1;1;1
"73480";"50001019003P0";394545;3;3;1
"73481";"50001019003P0";394546;1;1;1
"73482";"50001019003P0";394549;1;1;1
"73483";"50001019003P0";394550;2;2;1
"73484";"50001019003P0";394553;2;3;0,666666666666667
"73485";"50001019003P0";394562;1;1;1
"73486";"50001019003P0";394567;2;2;1
"73487";"50001019003P0";394575;1;1;1
"73488";"50001019003P0";394590;1;1;1
"73489";"50001019003P0";394592;2;1;2
"73490";"50001019003P0";418071;2;5;0,4
"73491";"50001019003P0";418129;1;1;1
"73492";"50001019003P0";420673;3;2;1,5
"73493";"50001019005P3";241746;3;5;0,6
"73494";"50001019005P3";241750;1;1;1
"73495";"50001019005P3";241914;2;1;2
"73496";"50001019005P3";253685;2;2;1
"73497";"50001019005P3";310368;1;2;0,5
"73498";"50001019005P3";310385;2;2;1
"73499";"50001019005P3";310392;2;2;1
"73500";"50001019005P3";354197;2;2;1
"73501";"50001019005P3";354224;2;2;1
"73502";"50001019005P3";356555;2;2;1
"73503";"50001019005P3";356559;6;6;1
"73504";"50001019005P3";356955;2;2;1
"73505";"50001019005P3";357022;2;2;1
"73506";"50001019005P3";357200;3;2;1,5
"73507";"50001019005P3";357226;3;4;0,75
"73508";"50001019005P3";357258;2;2;1
"73509";"50001019005P3";360450;1;3;0,333333333333333
"73510";"50001019005P3";360938;1;1;1
"73511";"50001019005P3";362706;6;6;1
"73512";"50001019005P3";363094;1;1;1
"73513";"50001019005P3";397868;1;2;0,5
"73514";"50001019005P3";398098;2;2;1
"73515";"50001019005P3";398147;3;5;0,6
"73516";"50001019005P3";398190;2;2;1
"73517";"50001019005P3";399096;1;1;1
"73518";"50001019006P0";257809;1;1;1
"73519";"50001019006P0";268953;1;1;1
"73520";"50001019006P0";299322;1;2;0,5
"73521";"50001019006P0";367868;2;2;1
"73522";"50001019006P0";383522;2;3;0,666666666666667
"73523";"50001019006P0";417618;1;1;1
"73524";"50001019006P0";417620;2;2;1
"73525";"50001019006P0";417634;2;2;1
"73526";"50001019006P0";417637;1;2;0,5
"73527";"50001019006P0";423178;2;4;0,5
"73528";"50001019006P0";424464;1;2;0,5
"73529";"50001019007P6";239674;9;12;0,75
"73530";"50001019007P6";239675;5;6;0,833333333333333
"73531";"50001019007P6";239676;3;4;0,75
"73532";"50001019007P6";239677;5;5;1
"73533";"50001019007P6";341037;5;5;1
"73534";"50001019007P6";341038;5;4;1,25
"73535";"50001019007P6";342195;5;4;1,25
"73536";"50001019007P6";342845;5;3;1,66666666666667
"73537";"50001019007P6";342867;3;3;1
"73538";"50001019007P6";354085;1;1;1
"73539";"50001019007P6";354178;2;3;0,666666666666667
"73540";"50001019008P2";241593;2;5;0,4
"73541";"50001019008P2";300903;2;4;0,5
"73542";"50001019008P2";301034;1;1;1
"73543";"50001019008P2";301059;4;6;0,666666666666667
"73544";"50001019008P2";309631;1;4;0,25
"73545";"50001019008P2";309636;1;1;1
"73546";"50001019008P2";310356;1;2;0,5
"73547";"50001019008P2";323586;1;2;0,5
"73548";"50001019008P2";323590;1;1;1
"73549";"50001019008P2";323737;2;2;1
"73550";"50001019008P2";352875;1;2;0,5
"73551";"50001019008P2";352922;1;2;0,5
"73552";"50001019008P2";352940;2;1;2
"73553";"50001019008P2";387246;4;6;0,666666666666667
"73554";"50001019008P2";387273;2;3;0,666666666666667
"73555";"50001019008P2";419685;2;3;0,666666666666667
"73556";"50001019008P2";420188;3;3;1
"73557";"50001019008P2";420295;2;3;0,666666666666667
"73558";"50001019009P9";240753;4;3;1,33333333333333
"73559";"50001019009P9";240759;5;4;1,25
"73560";"50001019009P9";240766;3;3;1
"73561";"50001019009P9";271754;1;1;1
"73562";"50001019009P9";277825;4;3;1,33333333333333
"73563";"50001019009P9";292361;1;1;1
"73564";"50001019009P9";292365;1;1;1
"73565";"50001019009P9";292414;1;1;1
"73566";"50001019009P9";306880;2;1;2
"73567";"50001019009P9";306892;3;2;1,5
"73568";"50001019009P9";309368;3;2;1,5
"73569";"50001019009P9";310457;3;3;1
"73570";"50001019009P9";317232;3;2;1,5
"73571";"50001019009P9";318210;3;3;1
"73572";"50001019009P9";319750;1;1;1
"73573";"50001019009P9";321298;1;1;1
"73574";"50001019009P9";354518;2;1;2
"73575";"50001019009P9";363256;5;4;1,25
"73576";"50001019009P9";363312;3;2;1,5
"73577";"50001019009P9";368226;3;2;1,5
"73578";"50001019009P9";368744;1;2;0,5
"73579";"50001019009P9";377674;1;1;1
"73580";"50001019009P9";377685;1;1;1
"73581";"50001019009P9";377701;1;1;1
"73582";"50001019009P9";391333;1;1;1
"73583";"50001019009P9";399834;1;1;1
"73584";"50001019009P9";399860;3;2;1,5
"73585";"50001019009P9";399962;1;2;0,5
"73586";"50001019009P9";405203;2;2;1
"73587";"50001019009P9";405239;3;3;1
"73588";"50001019009P9";405241;3;2;1,5
"73589";"50001019009P9";405770;1;1;1
"73590";"50001019009P9";405799;1;2;0,5
"73591";"50001019010P7";309743;4;3;1,33333333333333
"73592";"50001019010P7";317723;1;1;1
"73593";"50001019010P7";318697;2;2;1
"73594";"50001019010P7";319360;1;1;1
"73595";"50001019010P7";319976;3;2;1,5
"73596";"50001019010P7";320222;3;3;1
"73597";"50001019010P7";320772;1;1;1
"73598";"50001019010P7";323459;1;1;1
"73599";"50001019010P7";323477;1;1;1
"73600";"50001019010P7";327085;2;2;1
"73601";"50001019010P7";328754;1;1;1
"73602";"50001019010P7";348684;1;1;1
"73603";"50001019010P7";392285;5;6;0,833333333333333
"73604";"50001019010P7";392470;1;1;1
"73605";"50001019010P7";392471;4;3;1,33333333333333
"73606";"50001019010P7";394357;1;2;0,5
"73607";"50001019010P7";394360;1;1;1
"73608";"50001019010P7";394370;1;2;0,5
"73609";"50001019010P7";394619;4;3;1,33333333333333
"73610";"50001019010P7";395316;5;4;1,25
"73611";"50001019010P7";399075;2;2;1
"73612";"50001019011P3";248596;1;2;0,5
"73613";"50001019011P3";248600;1;1;1
"73614";"50001019011P3";248602;1;2;0,5
"73615";"50001019011P3";248604;2;2;1
"73616";"50001019011P3";249068;1;2;0,5
"73617";"50001019011P3";249070;1;2;0,5
"73618";"50001019011P3";249072;1;1;1
"73619";"50001019011P3";249583;1;3;0,333333333333333
"73620";"50001019012P0";256214;1;2;0,5
"73621";"50001019012P0";256252;1;1;1
